MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,BsmtQual,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,FireplaceQu,GarageYrBlt,GarageCars,GarageArea,GarageQual,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,TotalSF,HouseAge,RemodAge,TotalRooms,Qual_Area,LotRatio,HasGarage,HasBsmt,HasPool,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Street_Pave,Alley_None,Alley_Pave,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,Utilities_NoSeWa,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,LandSlope_Mod,LandSlope_Sev,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkFace,MasVnrType_Stone,ExterCond_Fa,ExterCond_Gd,ExterCond_Po,ExterCond_TA,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,BsmtCond_Gd,BsmtCond_None,BsmtCond_Po,BsmtCond_TA,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtExposure_None,BsmtFinType1_BLQ,BsmtFinType1_GLQ,BsmtFinType1_LwQ,BsmtFinType1_None,BsmtFinType1_Rec,BsmtFinType1_Unf,BsmtFinType2_BLQ,BsmtFinType2_GLQ,BsmtFinType2_LwQ,BsmtFinType2_None,BsmtFinType2_Rec,BsmtFinType2_Unf,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,CentralAir_Y,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,Functional_Maj2,Functional_Min1,Functional_Min2,Functional_Mod,Functional_Sev,Functional_Typ,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,GarageFinish_None,GarageFinish_RFn,GarageFinish_Unf,GarageCond_Fa,GarageCond_Gd,GarageCond_None,GarageCond_Po,GarageCond_TA,PavedDrive_P,PavedDrive_Y,PoolQC_Fa,PoolQC_Gd,PoolQC_None,Fence_GdWo,Fence_MnPrv,Fence_MnWw,Fence_None,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
0.07337496353744782,-0.23082235991988634,-0.1332702243134734,0.6514792433257053,-0.5171998069472918,1.0509937888999845,0.8786680880058653,0.5100153434679179,1.039805394353903,0.5770942807667448,0.5754248369676035,-0.28865283111224543,-0.9445906057378155,0.002512874642947346,0.88561932696963,-0.8036450418532305,1.1618515874685553,-0.12024172373467241,0.5291939272086487,1.1078101491462136,-0.2410610357992968,0.7897405221108432,1.2275853765130373,0.16377911687351426,-0.21145358120204927,0.7389350675260487,0.9122097711603002,-0.9512264882332894,-0.9788304643067903,0.2960261798262023,0.311724644183072,0.35100032086652694,0.27809078321614983,-0.7521758378613592,0.21650316083884358,-0.3593249004055313,-0.11633928614822253,-0.2702083542015609,-0.06869174753820707,-0.08768781151769861,-1.599111099180035,0.13877748894975767,0.0230033458399203,-1.0378811763319624,-0.8870085963844173,1.2164794385271958,0.48381284500450683,-0.4710450850568093,0.2392188179951851,0.16678399625998516,-0.06688425148748102,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.8725627562389214,0.4380509026994336,0.11341288588105657,-0.07183611428306254,2.179627757849301,0.1567337107969089,-0.42957696521936545,-0.5728345802734871,-0.6837561877693462,0.5770942807667448,1.1719921193738279,-0.28865283111224543,-0.6412279930944917,0.3411144831911435,0.88561932696963,0.418478578352905,-0.7951632272572445,-0.12024172373467241,-0.3819654835491048,-0.8199643654586395,3.9488093483313387,0.7897405221108432,-0.7616206719986547,0.16377911687351426,-0.21145358120204927,-0.7715351440345506,-0.31868326571034516,0.6004949339126352,0.6820140185326908,0.2364947442137704,0.311724644183072,-0.06073101261530328,0.27809078321614983,1.626194791852371,-0.704483250333654,-0.3593249004055313,-0.11633928614822253,-0.2702083542015609,-0.06869174753820707,-0.08768781151769861,-0.48911005093779203,-0.6144386220786668,-0.02917167438657501,-0.18067196970950117,0.35769649965135975,-0.18703972394746235,-0.3948839090215907,0.11825138720277074,0.2392188179951851,0.16678399625998516,-0.06688425148748102,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0.07337496353744782,-0.09704770739602234,0.4200491346062435,0.6514792433257053,-0.5171998069472918,0.98475230163309,0.830214567516042,0.3221740301658373,1.039805394353903,0.5770942807667448,0.09290718208021595,-0.28865283111224543,-0.30164297894151726,0.0653967113894058,0.88561932696963,-0.5766767691786061,1.1893506246778172,-0.12024172373467241,0.65963119105886,1.1078101491462136,-0.2410610357992968,0.7897405221108432,1.2275853765130373,0.16377911687351426,-0.21145358120204927,0.7389350675260487,-0.31868326571034516,0.6004949339126352,0.6820140185326908,0.291616443854911,0.311724644183072,0.6317262300586839,0.27809078321614983,-0.7521758378613592,-0.07036145903455727,-0.3593249004055313,-0.11633928614822253,-0.2702083542015609,-0.06869174753820707,-0.08768781151769861,0.990891346718532,0.13877748894975767,0.196920079928238,-0.9719420065917731,-0.8391353234599643,0.2807999968774237,0.5901035846911562,-0.17071353595110317,0.2392188179951851,0.16678399625998516,-0.06688425148748102,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0.3098593934815401,-0.45378011412632635,0.1033172141243312,0.6514792433257053,-0.5171998069472918,-1.863631650843373,-0.7202980881583055,-0.5728345802734871,-0.6837561877693462,-0.5275209359926835,-0.4992735761906687,-0.28865283111224543,-0.06166956894008196,-0.10581899953790552,-0.15845289250708608,-0.43942073551003674,0.9372761169262506,-0.12024172373467241,0.5414477247626567,1.1078101491462136,-0.2410610357992968,-1.0260408358133002,-0.7616206719986547,0.16377911687351426,-0.21145358120204927,0.7389350675260487,0.2967632527249775,0.6004949339126352,1.2356288461458511,0.2850018398979741,1.6503069397927341,0.7908042452675729,0.27809078321614983,-0.7521758378613592,-0.17604842425107337,4.092523739317571,-0.11633928614822253,-0.2702083542015609,-0.06869174753820707,-0.08768781151769861,-1.599111099180035,-1.3676547331070914,-0.09252705609017646,1.7975031224961786,0.5970628642736245,-0.18703972394746235,0.4936027815545929,-0.33377511367449814,0.2392188179951851,0.16678399625998516,-0.06688425148748102,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
0.07337496353744782,0.6164171060645857,0.8784313527562024,1.374794600934473,-0.5171998069472918,0.9516315579996428,0.7333075265363952,1.3608259978361643,1.039805394353903,0.5770942807667448,0.46356847151643643,-0.28865283111224543,-0.1748645736577401,0.2562366999455118,0.88561932696963,0.11212698073355067,1.6178772878554806,-0.12024172373467241,1.28229452029097,1.1078101491462136,-0.2410610357992968,0.7897405221108432,1.2275853765130373,1.3900227611572622,-0.21145358120204927,0.7389350675260487,1.527656289595623,0.6004949339126352,0.6820140185326908,0.2894115758692654,1.6503069397927341,1.6984846849888804,0.27809078321614983,0.7801971853099032,0.5637603322645395,-0.3593249004055313,-0.11633928614822253,-0.2702083542015609,-0.06869174753820707,-0.08768781151769861,2.1008923949607747,0.13877748894975767,0.9882412200300835,-0.9389724217216784,-0.7433887776110584,1.6843191593520819,1.6054598611715172,-0.12881284183085892,0.2392188179951851,0.16678399625998516,-0.06688425148748102,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.16310946640664448,0.6610086569058736,0.8586715017442444,-0.7951514718918303,-0.5171998069472918,0.719786352565512,0.4910399240872783,-0.5728345802734871,-0.6837561877693462,0.5770942807667448,0.632449650727022,-0.28865283111224543,-1.1392860138521874,-0.060860888182130334,0.88561932696963,-1.0323816175061038,0.5018746944462715,-0.12024172373467241,-0.15327142453560777,1.1078101491462136,-0.2410610357992968,-1.0260408358133002,1.2275853765130373,-2.2887081716939814,-0.21145358120204927,-0.7715351440345506,-0.9341297841456678,-0.9512264882332894,-0.9788304643067903,0.273977499969746,0.311724644183072,0.03284429044874904,0.27809078321614983,-0.4329314580340128,-0.25153911369144205,-0.3593249004055313,10.802446267979853,-0.2702083542015609,-0.06869174753820707,1.3237359981507422,1.3608916961326132,0.8919935999781822,-0.4838397077888913,-0.6752157427609211,-0.45614914006434065,-0.6548794447723484,-0.5471274121066035,0.7280368290842608,0.2392188179951851,0.16678399625998516,-0.06688425148748102,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.8725627562389214,0.21509314849299366,0.20850702997059453,1.374794600934473,-0.5171998069472918,1.0841145325334318,0.9755751289855119,0.45476789837907056,1.039805394353903,1.681709497526173,2.029557587832776,-0.28865283111224543,-0.5665192899808373,0.593849049200394,0.88561932696963,1.3455889708585909,-0.7951632272572445,-0.12024172373467241,0.5009959421231582,1.1078101491462136,-0.2410610357992968,0.7897405221108432,-0.7616206719986547,0.16377911687351426,-0.21145358120204927,0.7389350675260487,0.2967632527249775,0.6004949339126352,1.2356288461458511,0.2982310478118479,0.311724644183072,0.7627316543483572,0.27809078321614983,1.2830070835379737,0.15611060928654866,-0.3593249004055313,-0.11633928614822253,-0.2702083542015609,-0.06869174753820707,-0.08768781151769861,0.620890997304451,-0.6144386220786668,1.0342049283248533,-1.1038203460721516,-1.0306284151577763,0.2807999968774237,0.7998879393358589,-0.2473449691770981,0.2392188179951851,0.16678399625998516,-0.06688425148748102,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0.07337496353744782,0.4380509026994336,0.2648124119053194,0.6514792433257053,0.38174271465157256,0.05737147989656717,-0.5749375266888355,0.7531041018588454,-0.6837561877693462,0.5770942807667448,0.9109939333211048,-0.0902204678862647,-0.7951731995105067,0.22679424792710293,0.88561932696963,0.005859570478877807,1.45746623746812,-0.12024172373467241,1.131148130173144,1.1078101491462136,-0.2410610357992968,0.7897405221108432,1.2275853765130373,0.16377911687351426,-0.21145358120204927,-0.7715351440345506,0.2967632527249775,2.1522163560585597,0.6820140185326908,0.22988014025683354,0.311724644183072,0.051559351061559504,0.27809078321614983,1.1233848936243005,2.375536878833387,3.37237175348001,-0.11633928614822253,-0.2702083542015609,-0.06869174753820707,0.618024093316522,1.730892045546694,0.8919935999781822,0.8068709116236951,-0.01582404535902786,0.5970628642736245,0.7486397177023097,1.0152665434377537,-0.4651891033967736,0.2392188179951851,0.16678399625998516,-0.06688425148748102,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
-0.16310946640664448,-0.8551040716979184,-0.756944642156341,0.6514792433257053,-0.5171998069472918,-1.333699752708217,-1.6893684979547727,-0.5728345802734871,-0.6837561877693462,-0.5275209359926835,-0.9730181828073765,-0.28865283111224543,0.8710572699334211,0.09521795485550354,-0.15845289250708608,-0.2456735725858685,0.92810977118983,-0.12024172373467241,0.6394089856815808,-0.8199643654586395,-0.2410610357992968,0.7897405221108432,-0.7616206719986547,-1.0624645274102333,4.328579191665479,-0.7715351440345506,0.9122097711603002,2.1522163560585597,0.6820140185326908,0.13727568485971733,0.311724644183072,-0.023300891389682353,-1.1190641155926986,-0.03387598324982988,-0.704483250333654,2.9959286699740124,-0.11633928614822253,-0.2702083542015609,-0.06869174753820707,-0.08768781151769861,-0.859110400351873,0.13877748894975767,0.22176532765514054,1.3359289343148533,1.6502748686115898,0.7486397177023097,0.57332083631958,-0.8010172700480451,0.2392188179951851,0.16678399625998516,-0.06688425148748102,False,False,False,True,True,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
3.147672552810648,-0.8996956225392063,-0.3845714982422901,-0.7951514718918303,0.38174271465157256,-1.068733803640639,-1.6893684979547727,-0.5728345802734871,-0.6837561877693462,-0.5275209359926835,0.8934478367797453,-0.28865283111224543,-0.9672296066813472,0.1302371657775975,0.88561932696963,-0.08064272368978913,-0.7951632272572445,-0.12024172373467241,-0.8573186453704577,1.1078101491462136,-0.2410610357992968,-1.0260408358133002,-0.7616206719986547,-1.0624645274102333,4.328579191665479,-0.7715351440345506,-0.9341297841456678,2.1522163560585597,0.6820140185326908,0.15491462874488232,-1.0268576514265901,-1.2538161266819707,1.6752456820249984,-0.7521758378613592,-0.6440906987813589,-0.3593249004055313,-0.11633928614822253,-0.2702083542015609,-0.06869174753820707,-0.08768781151769861,-1.9691114485941161,0.13877748894975767,-0.5956433225599527,1.072172255354096,1.6502748686115898,-1.1227191655972344,-0.8318347505529857,-0.04063896126173471,0.2392188179951851,0.16678399625998516,-0.06688425148748102,False,False,True,False,True,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
